#Chart Recorder Data File Fri, Nov 10, 2017 12:19 PM
#CH1 (V)  	CH2 (V)  
-0.088514789	5.924184900
-0.088833964	5.924184900
-0.089153139	5.923868967
-0.087876439	5.922921168
-0.087876439	5.923237101
-0.087557264	5.923237101
-0.087557264	5.923237101
-0.087876439	5.922289302
-0.088195614	5.922289302
-0.088514789	5.922605235
-0.088195614	5.923237101
-0.088514789	5.923553034
-0.088514789	5.923237101
-0.088514789	5.922921168
-0.088514789	5.922921168
-0.087557264	5.922289302
-0.087876439	5.923237101
-0.086918914	5.921973369
-0.087238089	5.922605235
-0.087557264	5.922921168
-0.087557264	5.923237101
-0.087557264	5.922289302
-0.087557264	5.922921168
-0.087238089	5.922605235
-0.087238089	5.921973369
-0.087238089	5.921657436
-0.087557264	5.922289302
-0.086918914	5.921973369
-0.087238089	5.922605235
-0.087557264	5.921657436
-0.087557264	5.922289302
-0.086918914	5.922921168
-0.085961389	5.922605235
-0.087238089	5.922605235
-0.087557264	5.921973369
-0.086280564	5.922289302
-0.087238089	5.922289302
-0.086918914	5.921657436
-0.087238089	5.921973369
-0.086918914	5.922289302
-0.087238089	5.922921168
-0.087557264	5.922605235
-0.087557264	5.922289302
-0.086599739	5.922921168
-0.086280564	5.923553034
-0.086599739	5.923553034
-0.086599739	5.922921168
-0.086599739	5.922921168
-0.087238089	5.923237101
-0.086918914	5.923237101
-0.086599739	5.922921168
-0.086599739	5.922605235
-0.086599739	5.922605235
-0.086918914	5.923553034
-0.086918914	5.922605235
-0.086918914	5.922289302
-0.086599739	5.922605235
-0.086599739	5.922921168
-0.087238089	5.921973369
-0.087557264	5.921973369
-0.087557264	5.922605235
-0.087238089	5.922921168
-0.087238089	5.922289302
-0.086280564	5.923553034
-0.086280564	5.922289302
-0.085642214	5.922605235
-0.086280564	5.922605235
-0.086280564	5.923868967
-0.086918914	5.922605235
-0.086280564	5.922605235
-0.086599739	5.922921168
-0.086918914	5.922605235
-0.086599739	5.922605235
-0.085642214	5.922289302
-0.085961389	5.922605235
-0.086280564	5.921025570
-0.085961389	5.922605235
-0.086280564	5.921657436
-0.086280564	5.921341503
-0.086599739	5.921973369
-0.085961389	5.921973369
-0.086280564	5.922289302
-0.086599739	5.921657436
-0.085323039	5.922289302
-0.085642214	5.921341503
-0.086280564	5.920709637
-0.085961389	5.922289302
-0.085642214	5.922289302
-0.085961389	5.921657436
-0.086280564	5.921657436
-0.085642214	5.920393704
-0.086280564	5.921973369
-0.085961389	5.921657436
-0.085323039	5.921973369
-0.085323039	5.921341503
-0.085642214	5.921341503
-0.085642214	5.921025570
-0.086280564	5.921341503
-0.086280564	5.921973369
-0.085961389	5.920709637
-0.086280564	5.921973369
-0.085961389	5.921341503
-0.085642214	5.921973369
-0.085003864	5.921973369
-0.085323039	5.921657436
-0.085003864	5.922289302
-0.085323039	5.923553034
-0.085323039	5.921657436
-0.085003864	5.921973369
-0.085961389	5.921973369
-0.085961389	5.922289302
-0.085642214	5.921973369
-0.085642214	5.920709637
-0.085323039	5.922921168
-0.084365514	5.923237101
-0.085003864	5.921657436
-0.085003864	5.921973369
-0.085323039	5.922605235
-0.085323039	5.922921168
-0.085323039	5.921657436
-0.084684689	5.921341503
-0.085642214	5.921973369
-0.085003864	5.921973369
-0.084684689	5.921341503
-0.085003864	5.923237101
-0.085003864	5.921657436
-0.085323039	5.921341503
-0.085642214	5.921025570
-0.085323039	5.921657436
-0.085961389	5.922289302
-0.085642214	5.920709637
-0.085323039	5.921973369
-0.085961389	5.921341503
-0.085003864	5.921973369
-0.084684689	5.920709637
-0.085003864	5.920709637
-0.085003864	5.920077771
-0.085003864	5.920709637
-0.085003864	5.921025570
-0.085003864	5.920077771
-0.085003864	5.921025570
-0.085642214	5.919129972
-0.084365514	5.920709637
-0.085003864	5.920393704
-0.084684689	5.920709637
-0.084684689	5.920077771
-0.085003864	5.921341503
-0.085003864	5.921657436
-0.085003864	5.919761838
-0.085323039	5.920709637
-0.085323039	5.920393704
-0.085323039	5.921025570
-0.085323039	5.920709637
-0.084365514	5.920077771
-0.084046339	5.919129972
-0.084365514	5.919129972
-0.083727164	5.918498106
-0.083727164	5.921341503
-0.083727164	5.919129972
-0.083727164	5.920709637
-0.083727164	5.920077771
-0.084365514	5.920393704
-0.084365514	5.919129972
-0.084365514	5.919445905
-0.085003864	5.919445905
-0.084046339	5.919445905
-0.084365514	5.918814039
-0.084365514	5.918814039
-0.084365514	5.919445905
-0.084046339	5.919445905
-0.084365514	5.919445905
-0.084046339	5.917866240
-0.084365514	5.917866240
-0.085003864	5.919445905
-0.085003864	5.918814039
-0.084046339	5.918498106
-0.084365514	5.918182173
-0.084046339	5.916602508
-0.084365514	5.917866240
-0.084365514	5.916918441
-0.083407989	5.918814039
-0.085323039	5.918182173
-0.085003864	5.918498106
-0.084365514	5.917550307
-0.083407989	5.917234374
-0.084365514	5.916918441
-0.084046339	5.917866240
-0.083727164	5.917550307
-0.084046339	5.918182173
-0.082769639	5.916602508
-0.084046339	5.919445905
-0.083407989	5.918182173
-0.084046339	5.917866240
-0.082769639	5.915654709
-0.083407989	5.916602508
-0.083727164	5.916602508
-0.083727164	5.917866240
-0.083727164	5.915654709
-0.083727164	5.916918441
-0.083727164	5.916918441
-0.083727164	5.916286575
-0.084365514	5.916602508
-0.084046339	5.915970642
-0.084365514	5.915338776
-0.083407989	5.915970642
-0.083407989	5.916286575
-0.083088814	5.917234374
-0.084046339	5.915970642
-0.083407989	5.915654709
-0.083727164	5.916286575
-0.083088814	5.915338776
-0.083088814	5.915338776
-0.083727164	5.915338776
-0.083407989	5.915970642
-0.083727164	5.915654709
-0.083727164	5.915970642
-0.083407989	5.916602508
-0.083407989	5.915654709
-0.083407989	5.915654709
-0.083727164	5.915970642
-0.083727164	5.915654709
-0.083407989	5.915338776
-0.083727164	5.914706910
-0.083407989	5.915338776
-0.084365514	5.916286575
-0.083407989	5.915654709
-0.083727164	5.915338776
-0.083088814	5.916286575
-0.084046339	5.915654709
-0.083088814	5.914706910
-0.083727164	5.914390977
-0.083407989	5.916286575
-0.083407989	5.915338776
-0.082450464	5.915022843
-0.082769639	5.914706910
-0.083088814	5.913759111
-0.082769639	5.914706910
-0.083088814	5.914706910
-0.082450464	5.914706910
-0.082450464	5.915022843
-0.082450464	5.914075044
-0.082769639	5.914075044
-0.083407989	5.915022843
-0.083088814	5.914390977
-0.083407989	5.913443178
-0.082450464	5.915338776
-0.082769639	5.914706910
-0.082450464	5.914075044
